title,link,description,regular_price,sale_price,discount,sale_period,favorite,labels,badges,product_id
Шоколад горький с апельсином Bucheron Original 72% 90г,https://magnit.ru/product/1000460522-bucheron_shokolad_gork_s_apel_72_90g_k_u_intergrupp?shopCode=992301&shopType=6,188.99 ₽ -24% 249.99 ₽Шоколад горький с апельсином Bucheron Original 72% 90г4.9· 4 отзыва,,,,,,По карте,По карте,1000460522
Батончик шоколадный райское манго с мякотью кокоса Bounty 52г,https://magnit.ru/product/1000328472-shokoladnyy_batonchik_bounty_rayskoe_mango_52g?shopCode=992301&shopType=6,59.99 ₽Батончик шоколадный райское манго с мякотью кокоса Bounty 52г4.7· 203 отзыва,,,,,,,,1000328472
Шоколад Славянка молочный Особый 90г,https://magnit.ru/product/1000454306-molochnyy_shokolad_osobyy_90g?shopCode=992301&shopType=6,129.99 ₽Шоколад Славянка молочный Особый 90г4.9· 4 отзыва,,,,,,По карте,По карте,1000454306
Шоколад горький с фундуком Bucheron Standart 100г,https://magnit.ru/product/1000238499-shokolad_bucheron_gorkiy_funduk_100g?shopCode=992301&shopType=6,359.99 ₽ -18% 439.99 ₽Шоколад горький с фундуком Bucheron Standart 100г4.9· 2 отзыва,,,,,,По карте,По карте,1000238499
Шоколадный батончик Twix 3*2 165г,https://magnit.ru/product/1000356905-twix_shokoladnyy_batonchik_10224726_twix_multipak_mp_165g_floupak_rossiya_mars_18?shopCode=992301&shopType=6,119.99 ₽ -25% 159.99 ₽Шоколадный батончик Twix 3*2 165г4.8· 3 отзыва,,,,,,,,1000356905
Шоколад молочный Особый 85г,https://magnit.ru/product/1000255993-osobyy_shokolad_60099_molochnyy_s_tonkoizmelchyennymi_dobavleniyami_90g_bumazhnaya_upakovka_konditer?shopCode=992301&shopType=6,144.99 ₽ -11% 163.99 ₽Шоколад молочный Особый 85г4.7· 2 отзыва,,,,,,По карте,По карте,1000255993
Шоколад Молочный с альпийским молоком Ritter Sport 100г,https://magnit.ru/product/1000159241-ritter_sport_shok_mol_s_alpiysk_molok_100g_fl_p_ritter_12?shopCode=992301&shopType=6,159.99 ₽ -40% 269.99 ₽Шоколад Молочный с альпийским молоком Ritter Sport 100г4.8· 12 отзывов,,,,,,,,1000159241
Вафли Kinder Bueno White 39г,https://magnit.ru/product/1000217900-batonchik_kinder_bueno_v_belom_shokolade_39g?shopCode=992301&shopType=6,89.99 ₽Вафли Kinder Bueno White 39г4.9· 74 отзыва,,,,,,,,1000217900
Шоколад Славянка Карамельный белый с солью Особый 88г,https://magnit.ru/product/1000454308-shokolad_osobyy_belyy_karamelnyy_s_solyu_88g?shopCode=992301&shopType=6,124.99 ₽ -13% 144.99 ₽Шоколад Славянка Карамельный белый с солью Особый 88г4.7· 5 отзывов,,,,,,,,1000454308
Шоколад со злаками Kinder Chocolate 4шт*23.5г,https://magnit.ru/product/1000168203-shokolad_kinder_so_zlakami_94g?shopCode=992301&shopType=6,239.99 ₽Шоколад со злаками Kinder Chocolate 4шт*23.5г4.9· 6 отзывов,,,,,,,,1000168203
Темный шоколад с помадно-сливочной начинкой КФ Крупской 47г,https://magnit.ru/product/1000280106-krupskaya_shokolad_40334_50g_bumazhnaya_upakovka_ooo_konditerskaya_fabrika_volzhanka_20?shopCode=992301&shopType=6,59.99 ₽ -33% 89.99 ₽Темный шоколад с помадно-сливочной начинкой КФ Крупской 47г4.9· 2 отзыва,,,,,,,,1000280106
Шоколад Молочный порционный Алёнка 100г,https://magnit.ru/product/1617200059-alenka_shokolad_s_moloch_nach_100g_krasnyy_oktyabr_17_68?shopCode=992301&shopType=6,249.99 ₽Шоколад Молочный порционный Алёнка 100г4.4Нет отзывов,,,,,,,,1617200059
Шоколад Молочный Кокос Ritter Sport 100г,https://magnit.ru/product/1000159242-ritter_sport_shok_mol_kokos_nach_100g_fl_p_ritter_12?shopCode=992301&shopType=6,159.99 ₽ -40% 269.99 ₽Шоколад Молочный Кокос Ritter Sport 100г4.8· 26 отзывов,,,,,,,,1000159242
Шоколад темный малиновый тарт с фисташкой 42% Вдохновение 100г,https://magnit.ru/product/1000446705-vdokhnovenie_temn_shokol_malin_tart_fis_100g_babaevskiy?shopCode=992301&shopType=6,199.99 ₽ -37% 319.99 ₽Шоколад темный малиновый тарт с фисташкой 42% Вдохновение 100г4.9· 4 отзыва,,,,,,По карте,По карте,1000446705
Шоколад молочный с кусочками малины Bucheron Standart 100г,https://magnit.ru/product/1000238498-bucheron_shokolad_mol_s_kusoch_malin100g_k_up_sobranie_10_30?shopCode=992301&shopType=6,329.99 ₽ -25% 439.99 ₽Шоколад молочный с кусочками малины Bucheron Standart 100г4.9· 3 отзыва,,,,,,По карте,По карте,1000238498
Конфета глазированная с шоколадно-ореховой начинкой Konfesta 38г,https://magnit.ru/product/1000518998-konfesta_konfeta_glazirov_s_shokolad_orekhovoy_nachinkoy_38g?shopCode=992301&shopType=6,54.99 ₽Конфета глазированная с шоколадно-ореховой начинкой Konfesta 38г4.8· 12 отзывов,,,,,,,,1000518998
Шоколад молочный Bubble Gum Fantola 66г,https://magnit.ru/product/1000444029-fantola_shok_mol_bubble_gum_pechene_66g?shopCode=992301&shopType=6,96.99 ₽ -22% 124.99 ₽Шоколад молочный Bubble Gum Fantola 66г4.6Нет отзывов,,,,,,,,1000444029
Батончик с шоколадной начинкой Бабаевский 50г,https://magnit.ru/product/9409600895-batonchik_babaevskiy_s_shokoladnoy_nachinkoy_50g?shopCode=992301&shopType=6,84.99 ₽Батончик с шоколадной начинкой Бабаевский 50г4.9· 98 отзывов,,,,,,,,9409600895
Шоколад Гречишный молочный ручной работы Natures Own Factory 20г,https://magnit.ru/product/1000379118-natures_own_factory_shokolad_grechishnyy_01_00001062_molochnyy_20g_floupak_ooo_vitaleyt_24?shopCode=992301&shopType=6,139.99 ₽Шоколад Гречишный молочный ручной работы Natures Own Factory 20гНет отзывов,,,,,,,,1000379118
Шоколад Победа Вкуса Charged молочный без сахара 100г,https://magnit.ru/product/1000313794-pobeda_vkusa_shokolad_charged_molochnyy_bez_sakhara_100g?shopCode=992301&shopType=6,259.99 ₽Шоколад Победа Вкуса Charged молочный без сахара 100г4.9Нет отзывов,,,,,,По карте,По карте,1000313794
Шоколад горький Bucheron Original 72% 90г,https://magnit.ru/product/1000460521-bucheron_shokolad_gorkiy_72_90g_k_up_inter_grupp?shopCode=992301&shopType=6,194.99 ₽ -22% 249.99 ₽Шоколад горький Bucheron Original 72% 90г4.7· 7 отзывов,,,,,,По карте,По карте,1000460521
Шоколад Вкус и польза на меду горький классический 70г,https://magnit.ru/product/1000424671-vkus_i_polza_shokolad_na_medu_gorkiy_klassich_70g_fl_p?shopCode=992301&shopType=6,239.99 ₽Шоколад Вкус и польза на меду горький классический 70гНет отзывов,,,,,,,,1000424671
Шоколадный батончик Snickers Криспер с карамелью арахисом и хрустящими рисовыми шариками 60г,https://magnit.ru/product/1000280009-shokoladnyy_batonchik_snickers_krisper_3sht_20g?shopCode=992301&shopType=6,65.99 ₽Шоколадный батончик Snickers Криспер с карамелью арахисом и хрустящими рисовыми шариками 60г4.8· 92 отзыва,,,,,,,,1000280009
Шоколад молочный с цельным миндалем Milka 80г,https://magnit.ru/product/1000420245-milka_shokolad_molochnyy_s_tselnym_mindalyem_85g?shopCode=992301&shopType=6,99.99 ₽ -54% 219.99 ₽Шоколад молочный с цельным миндалем Milka 80г4.9· 90 отзывов,,,,,,Товар недели,Товар недели,1000420245
Батончик шоколадный с карамелью Twix 55-58г,https://magnit.ru/product/1635300003-shokoladnyy_batonchik_twix_55g?shopCode=992301&shopType=6,59.99 ₽Батончик шоколадный с карамелью Twix 55-58г4.9· 111 отзывов,,,,,,,,1635300003
Шоколад Natures Own Factory Гречишный Белый 20г,https://magnit.ru/product/1000390569-natures_own_factory_shokolad_grechishnyy_belyy_20g?shopCode=992301&shopType=6,129.99 ₽Шоколад Natures Own Factory Гречишный Белый 20гНет отзывов,,,,,,,,1000390569
Шоколад белый с целым фундуком King Of Nuts 200г,https://magnit.ru/product/1000527632-konfesta_shokolad_king_of_nuts_bel_tsel_fund_200g_karton_up?shopCode=992301&shopType=6,259.99 ₽ -23% 339.99 ₽Шоколад белый с целым фундуком King Of Nuts 200г4.6· 130 отзывов,,,,,,,,1000527632
Шоколад Молочный пористый Алёнка 90г,https://magnit.ru/product/1000140980-shokolad_alenka_poristyy_95g?shopCode=992301&shopType=6,149.99 ₽ -25% 199.99 ₽Шоколад Молочный пористый Алёнка 90г4.7· 5 отзывов,,,,,,По карте,По карте,1000140980
Батончик с помадно-сливочной начинкой Бабаевский 50г,https://magnit.ru/product/3070910412-shokolad_babaevskiy_s_pomadno_slivochnoy_nachinkoy_50g?shopCode=992301&shopType=6,76.99 ₽Батончик с помадно-сливочной начинкой Бабаевский 50г4.9· 145 отзывов,,,,,,,,3070910412
Шоколадное яйцо Скрепыши 20г в ассортименте,https://magnit.ru/product/8000011740-skrepyshi_stikersy_shokoladnoe_yaytso_20g_v_assortimente?shopCode=992301&shopType=6,69.99 ₽ -22% 89.99 ₽Шоколадное яйцо Скрепыши 20г в ассортименте4.4· 9 отзывов,,,,,,По карте,По карте,8000011740
Шоколад Темный Марципан Ritter Sport 50% 100г,https://magnit.ru/product/1649900029-ritter_sport_shok_gor_s_martsipanom_100g_ritter_sport_12?shopCode=992301&shopType=6,159.99 ₽ -40% 269.99 ₽Шоколад Темный Марципан Ritter Sport 50% 100г4.9· 84 отзыва,,,,,,,,1649900029
Шоколад Горький Апельсин и миндаль Merci 72% 100г,https://magnit.ru/product/1000314084-merci_shokolad_gorkiy_141177_23_s_sokom_apelsina_i_kusochkami_mindalya_100g_kartonnaya_upakovka_15?shopCode=992301&shopType=6,189.99 ₽ -29% 269.99 ₽Шоколад Горький Апельсин и миндаль Merci 72% 100г4.9Нет отзывов,,,,,,По карте,По карте,1000314084
Шоколад Славянка молочный с фундуком Особый 89г,https://magnit.ru/product/1000454309-molochnyy_shokolad_osobyy_s_fundukom_89g?shopCode=992301&shopType=6,145.99 ₽Шоколад Славянка молочный с фундуком Особый 89г4.7· 2 отзыва,,,,,,По карте,По карте,1000454309
Шоколадный батончик с ореховой пастой Даёжъ 40г,https://magnit.ru/product/1000515294-dayezh_shok_baton_s_orekh_pastoy_40g_essen_15_60?shopCode=992301&shopType=6,23.99 ₽Шоколадный батончик с ореховой пастой Даёжъ 40г4.7· 60 отзывов,,,,,,,,1000515294
Шоколад молочный ореховая паста карамель в шоколаде Алёнка 85г,https://magnit.ru/product/1000440469-alyenka_shok_moloch_orekh_pasta_karam_shok_85g?shopCode=992301&shopType=6,119.99 ₽ -45% 219.99 ₽Шоколад молочный ореховая паста карамель в шоколаде Алёнка 85г4.8· 14 отзывов,,,,,,По карте,По карте,1000440469
Шоколад Молочный Клубника с йогуртом Ritter Sport 100г,https://magnit.ru/product/1000159243-ritter_sport_shok_mol_klub_yogur_nach_100g_fl_p_ritter_12?shopCode=992301&shopType=6,159.99 ₽ -40% 269.99 ₽Шоколад Молочный Клубника с йогуртом Ritter Sport 100г4.8· 17 отзывов,,,,,,,,1000159243
Шоколад молочный с фундуком Bucheron Original 90г,https://magnit.ru/product/1000454247-bucheron_shokolad_mol_s_fundukom_90g?shopCode=992301&shopType=6,194.99 ₽ -22% 249.99 ₽Шоколад молочный с фундуком Bucheron Original 90гНет отзывов,,,,,,По карте,По карте,1000454247
Яйцо с игрушкой из молочного шоколада Kinder Сюрприз 20г в ассортименте,https://magnit.ru/product/1661500036-shokoladnoe_yaytso_kinder_syurpriz_20g?shopCode=992301&shopType=6,129.99 ₽Яйцо с игрушкой из молочного шоколада Kinder Сюрприз 20г в ассортименте4.8· 157 отзывов,,,,,,,,1661500036
Шоколад молочный с фундуком со вкусом брауни Nuts 180г,https://magnit.ru/product/1000452111-nuts_shokolad_molochnyy_s_fundukom_so_vkusom_brauni180g?shopCode=992301&shopType=6,179.99 ₽ -33% 269.99 ₽Шоколад молочный с фундуком со вкусом брауни Nuts 180г4.6· 24 отзыва,,,,,,,,1000452111
Шоколад с молочной начинкой Kinder Chocolate Maxi 4шт*21г,https://magnit.ru/product/1000168202-kinder_kinder_shokolad_shokolad_maksi_84g_fl_p_ferrero_20?shopCode=992301&shopType=6,179.99 ₽Шоколад с молочной начинкой Kinder Chocolate Maxi 4шт*21г4.9· 2 отзыва,,,,,,,,1000168202
Шоколад темный трюфель и апельсин 55% Бабаевский 170г,https://magnit.ru/product/1000446033-babaevskiy_shok_temn_tryuf_apels_170g?shopCode=992301&shopType=6,269.99 ₽ -40% 449.99 ₽Шоколад темный трюфель и апельсин 55% Бабаевский 170г4.8· 106 отзывов,,,,,,По карте,По карте,1000446033
Шоколадный батончик хрустящая вафля попкорн Goodmix 45г,https://magnit.ru/product/1000483411-goodmix_shok_baton_khrust_vaf_popkorn_45g_f_p?shopCode=992301&shopType=6,44.99 ₽ -35% 69.99 ₽Шоколадный батончик хрустящая вафля попкорн Goodmix 45г4.8· 59 отзывов,,,,,,По карте,По карте,1000483411
Батончик глазированный карамель и арахис Boom 50г,https://magnit.ru/product/1000253599-batonchik_boom_glazirovannyy_karamel_i_arakhis_50g?shopCode=992301&shopType=6,16.99 ₽ -37% 26.99 ₽Батончик глазированный карамель и арахис Boom 50г4.7· 179 отзывов,,,,,,По карте,По карте,1000253599
Батончик вафельный с арахисом и карамелью Xrust Go 34г,https://magnit.ru/product/1000563522-xrust_go_batonchik_vaf_s_arakhisom_i_karamelyu_34g_fl_p?shopCode=992301&shopType=6,43.99 ₽Батончик вафельный с арахисом и карамелью Xrust Go 34гНет отзывов,,,,,,,,1000563522
Шоколад молочный Blue Malina Fantola 66г,https://magnit.ru/product/1000444028-1500295384?shopCode=992301&shopType=6,124.99 ₽Шоколад молочный Blue Malina Fantola 66г4.7· 2 отзыва,,,,,,,,1000444028
Набор Маша и медведь шоколадный молочный Монетный двор 75г,https://magnit.ru/product/1000453710-masha_i_medved_shok_nab_molochn_75g?shopCode=992301&shopType=6,194.99 ₽Набор Маша и медведь шоколадный молочный Монетный двор 75г4.8· 2 отзыва,,,,,,По карте,По карте,1000453710
Пирожное бисквитное в какао-глазури Kinder Delice 39г,https://magnit.ru/product/1000206760-pirozhnoe_biskvitnoe_kinder_delice_39g?shopCode=992301&shopType=6,83.99 ₽Пирожное бисквитное в какао-глазури Kinder Delice 39г4.8· 81 отзыв,,,,,,,,1000206760
Шоколад молочный набор Развивайка 75г,https://magnit.ru/product/1000397794-razvivayka_shokolad_moloch_nabor_75g_pod_up?shopCode=992301&shopType=6,195.99 ₽Шоколад молочный набор Развивайка 75г4.7· 1 отзыв,,,,,,По карте,По карте,1000397794
Шоколад молочный Bucheron Blanc Edition 85г,https://magnit.ru/product/1000537307-bucheron_blanc_edition_shok_molochnyy_85g?shopCode=992301&shopType=6,169.99 ₽ -32% 249.99 ₽Шоколад молочный Bucheron Blanc Edition 85г4.7· 4 отзыва,,,,,,По карте,По карте,1000537307
Шоколад Молочный с фундуком Алёнка 200г,https://magnit.ru/product/1000290160-alenka_shokolad_ko14968_s_fundukom_200g_bumazhnaya_upakovka_zao_fabrika_russkiy_shokolad_17?shopCode=992301&shopType=6,299.99 ₽ -34% 459.99 ₽Шоколад Молочный с фундуком Алёнка 200г4.8· 6 отзывов,,,,,,По карте,По карте,1000290160
Шоколад Eco-botanica Молочный со злаковыми шариками и витаминами 30.7% 90г,https://magnit.ru/product/1000094127-eco_botanica_mol_shok_so_zlak_shar_i_vitamin_90g_rotfront_18?shopCode=992301&shopType=6,209.99 ₽Шоколад Eco-botanica Молочный со злаковыми шариками и витаминами 30.7% 90г4.2· 3 отзыва,,,,,,По карте,По карте,1000094127
Шоколад горький клюква-клубника-фисташка Bucheron Village 100г,https://magnit.ru/product/1000237890-shokolad_bucheron_gorkiy_klyukva_klubnika_fistashki_100g?shopCode=992301&shopType=6,235.99 ₽ -21% 299.99 ₽Шоколад горький клюква-клубника-фисташка Bucheron Village 100г4.9· 2 отзыва,,,,,,По карте,По карте,1000237890
Шоколад Молочный Цельный миндаль Ritter Sport 100г,https://magnit.ru/product/1000173910-shokolad_ritter_sport_molochnyy_tselnyy_mindal_100g?shopCode=992301&shopType=6,186.99 ₽ -28% 259.99 ₽Шоколад Молочный Цельный миндаль Ritter Sport 100г4.9· 87 отзывов,,,,,,,,1000173910
Шоколад белый Schogetten Blonde Caramel 100г,https://magnit.ru/product/1000562520-schogetten_shokolad_belyy_blonde_caramel_100g_k_up?shopCode=992301&shopType=6,149.99 ₽ -11% 169.99 ₽Шоколад белый Schogetten Blonde Caramel 100г4.8· 7 отзывов,,,,,,По карте,По карте,1000562520
Батончик шоколадный с карамелью арахисом и нугой Snickers 160г,https://magnit.ru/product/1000359631-shokoladnyy_batonchik_snickers_160g?shopCode=992301&shopType=6,169.99 ₽Батончик шоколадный с карамелью арахисом и нугой Snickers 160г4.8· 6 отзывов,,,,,,,,1000359631
Батончик c карамелью и печеньем Boom 42г,https://magnit.ru/product/1000300990-batonchik_boom_c_karamelyu_i_pechenem_42g?shopCode=992301&shopType=6,14.99 ₽ -25% 19.99 ₽Батончик c карамелью и печеньем Boom 42г4.6· 153 отзыва,,,,,,По карте,По карте,1000300990
Шоколад Темный Цельный лесной орех Ritter Sport 50% 100г,https://magnit.ru/product/1000173909-shokolad_ritter_sport_temnyy_tselnyy_orekh_100g?shopCode=992301&shopType=6,186.99 ₽ -28% 259.99 ₽Шоколад Темный Цельный лесной орех Ritter Sport 50% 100г4.8· 125 отзывов,,,,,,,,1000173909
Яйцо с игрушкой Kinder Joy 20г,https://magnit.ru/product/1600000276-shokoladnoe_yaytso_kinder_joy_20g?shopCode=992301&shopType=6,144.99 ₽Яйцо с игрушкой Kinder Joy 20г4.7· 89 отзывов,,,,,,,,1600000276
Шоколад Альпийский молочный с фундуком Schogetten 100г,https://magnit.ru/product/1000273891-schogetten_shokolad_plitochnyy_portsionnyy_molochnyy_s_fundukom_100g_kartonnaya_upakovka_15?shopCode=992301&shopType=6,149.99 ₽ -16% 179.99 ₽Шоколад Альпийский молочный с фундуком Schogetten 100г4.8· 49 отзывов,,,,,,,,1000273891
Шоколад Белый Цельный лесной орех и хлопья Ritter Sport 100г,https://magnit.ru/product/1000173907-ritter_sport_shokolad_belyy_orekh_khlopya_100g_fl_p_ritter_10?shopCode=992301&shopType=6,189.99 ₽ -42% 329.99 ₽Шоколад Белый Цельный лесной орех и хлопья Ritter Sport 100г4.9· 86 отзывов,,,,,,,,1000173907
Яйцо с игрушкой Kinder Joy 20г,https://magnit.ru/product/1000202065-shokoladnoe__yaytso_kinder_joy_20g?shopCode=992301&shopType=6,144.99 ₽Яйцо с игрушкой Kinder Joy 20г4.7· 42 отзыва,,,,,,,,1000202065
Шоколад Победа вкуса Charged темный с миндалем 90г,https://magnit.ru/product/1000459608-pobeda_vkusa_shokolad_temnyy_s_mindalem_charged_90g?shopCode=992301&shopType=6,272.99 ₽Шоколад Победа вкуса Charged темный с миндалем 90г4.8· 2 отзыва,,,,,,По карте,По карте,1000459608
Шоколад молочный с кусочками малины Bucheron Village 100г,https://magnit.ru/product/1000348741-bucheron_shokolad_molochnyy_s_kusochkami_maliny_100g_kartonnaya_upakovka_ooo_sobranie_10_60?shopCode=992301&shopType=6,239.99 ₽ -20% 299.99 ₽Шоколад молочный с кусочками малины Bucheron Village 100г4.9· 2 отзыва,,,,,,По карте,По карте,1000348741
Шоколад Шокомонстрики молочный с печеньем на палочке Мок мок 24г,https://magnit.ru/product/1000292467-figurnyy_shokolad_shokomonstriki_s_pechenem_na_palochke_24g?shopCode=992301&shopType=6,64.99 ₽ -31% 94.99 ₽Шоколад Шокомонстрики молочный с печеньем на палочке Мок мок 24г4.8· 171 отзыв,,,,,,,,1000292467
Шоколадный батончик хрустящие вафли с солёной карамелью Goodmix 44г,https://magnit.ru/product/1000449675-goodmix_shok_baton_solyen_karam_khrust_vaf_44g?shopCode=992301&shopType=6,49.99 ₽ -28% 69.99 ₽Шоколадный батончик хрустящие вафли с солёной карамелью Goodmix 44г4.8· 169 отзывов,,,,,,,,1000449675
Шоколад начинка кусочки соленого кешью Ritter Sport 100г,https://magnit.ru/product/1000417156-ritter_sport_shokolad_nach_kusoch_solen_keshyu_100g?shopCode=992301&shopType=6,186.99 ₽ -28% 259.99 ₽Шоколад начинка кусочки соленого кешью Ritter Sport 100г4.8· 5 отзывов,,,,,,,,1000417156
Вафельный батончик с молочно-ореховой начинкой в молочном шоколаде Ozera 23г,https://magnit.ru/product/1000563520-ozera_vafel_batonchik_nach_mol_orekh_v_mol_shok_23g_v_up?shopCode=992301&shopType=6,30.99 ₽Вафельный батончик с молочно-ореховой начинкой в молочном шоколаде Ozera 23гНет отзывов,,,,,,,,1000563520
Шоколад Snaq Fabriq молочный с шоколадно-ореховой пастой вафлей и фундуком без сахара 130г,https://magnit.ru/product/1000526200-snaq_fabriq_shokolad_molochnyy_s_shokoladno_orekhovoy_pastoy_vafley_i_fundukom_bez_sakhara_130g?shopCode=992301&shopType=6,329.99 ₽Шоколад Snaq Fabriq молочный с шоколадно-ореховой пастой вафлей и фундуком без сахара 130гНет отзывов,,,,,,По карте,По карте,1000526200
Шоколадная паста Dolce Dolci с кусочками фундука 15% 350г,https://magnit.ru/product/1000558628-dolce_dolci_shokoladnaya_pasta_s_kus_funduka_15_350g?shopCode=992301&shopType=6,419.99 ₽Шоколадная паста Dolce Dolci с кусочками фундука 15% 350гНет отзывов,,,,,,,,1000558628
Шоколад N Натуральный темный 70г,https://magnit.ru/product/8000024273-n_naturalnyy_shokolad_temnyy_70g_k_up?shopCode=992301&shopType=6,199.99 ₽ -33% 299.99 ₽Шоколад N Натуральный темный 70гНет отзывов,,,,,,,,8000024273
Яйцо Капибарчик с подарком 20г,https://magnit.ru/product/8000028283-kapibarchik_yaytso_s_podarkom_20g_fol?shopCode=992301&shopType=6,69.99 ₽ -30% 99.99 ₽Яйцо Капибарчик с подарком 20г4.6· 2 отзыва,,,,,,,,8000028283
Шоколад Бабаевский элитный 75% 150г,https://magnit.ru/product/8000025158-babaevskiy_shokolad_elitnyy_75_150g_bum_up?shopCode=992301&shopType=6,319.99 ₽ -28% 449.99 ₽Шоколад Бабаевский элитный 75% 150гНет отзывов,,,,,,По карте,По карте,8000025158
Шоколад N Натуральный молочный с фундуком 70г,https://magnit.ru/product/8000024276-n_naturalnyy_shokolad_molochnyy_s_fundukom_70g_k_up?shopCode=992301&shopType=6,199.99 ₽ -33% 299.99 ₽Шоколад N Натуральный молочный с фундуком 70гНет отзывов,,,,,,,,8000024276
Шоколад молочный Merci ореховый крем 112г,https://magnit.ru/product/8000022764-merci_shokolad_molochnyy_orekhovyy_krem_112g?shopCode=992301&shopType=6,194.99 ₽ -25% 259.99 ₽Шоколад молочный Merci ореховый крем 112гНет отзывов,,,,,,,,8000022764
Шоколад N Натуральный темный с миндалем 70г,https://magnit.ru/product/8000024274-n_naturalnyy_shokolad_temnyy_s_mindalem_70g_k_up?shopCode=992301&shopType=6,199.99 ₽ -33% 299.99 ₽Шоколад N Натуральный темный с миндалем 70гНет отзывов,,,,,,,,8000024274
Шоколад Победа вкуса темный без сахара 57% 50г,https://magnit.ru/product/8000012277-pobeda_vkusa_shokolad_temnyy_57_bez_sakhara_50g?shopCode=992301&shopType=6,114.99 ₽Шоколад Победа вкуса темный без сахара 57% 50гНет отзывов,,,,,,По карте,По карте,8000012277
Шоколад Комильфо вкус миндаль соленая карамель 102г,https://magnit.ru/product/8000025160-komilfo_moloch_i_bel_shok_mindal_solen_karam_102g?shopCode=992301&shopType=6,149.99 ₽ -30% 214.99 ₽Шоколад Комильфо вкус миндаль соленая карамель 102г4.6· 12 отзывов,,,,,,По карте,По карте,8000025160
Шоколад N Натуральный молочный 70г,https://magnit.ru/product/8000024275-n_naturalnyy_shokolad_molochnyy_70g_k_up?shopCode=992301&shopType=6,209.99 ₽ -30% 299.99 ₽Шоколад N Натуральный молочный 70гНет отзывов,,,,,,,,8000024275
Шоколад молочный с фундуком Аленка 75г,https://magnit.ru/product/8000025574-alenka_shokolad_moloch_s_fundukom_75g?shopCode=992301&shopType=6,119.99 ₽ -40% 199.99 ₽Шоколад молочный с фундуком Аленка 75гНет отзывов,,,,,,По карте,По карте,8000025574
Шоколад темный с начинкой Кофейный ликер КФ Крупской 47г,https://magnit.ru/product/8000031095-temnyy_shokolad_s_nach_kofeynyy_liker_47g_kf_im_krupskoy?shopCode=992301&shopType=6,69.99 ₽ -22% 89.99 ₽Шоколад темный с начинкой Кофейный ликер КФ Крупской 47г4.2· 5 отзывов,,,,,,,,8000031095
Шоколад молочный Аленка 150г,https://magnit.ru/product/8000025159-alenka_shokolad_molochnyy_150g_bum_up?shopCode=992301&shopType=6,249.99 ₽ -28% 349.99 ₽Шоколад молочный Аленка 150г4.7· 5 отзывов,,,,,,По карте,По карте,8000025159
